Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E09unmatched.fasta
total	17
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P02.fasta
P03	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P04.fasta
P05	8	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E10unmatched.fasta
total	22
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P05.fasta
P06	4	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E11unmatched.fasta
total	16
Barcode	Count	Location
P01	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418E12unmatched.fasta
total	12
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P01.fasta
P02	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F01unmatched.fasta
total	8
Barcode	Count	Location
P01	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P06.fasta
P07	5	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F02unmatched.fasta
total	13
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F03unmatched.fasta
total	11
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P02.fasta
P03	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P04.fasta
P05	5	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F04unmatched.fasta
total	22
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P02.fasta
P03	5	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F05unmatched.fasta
total	22
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F06unmatched.fasta
total	18
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F07unmatched.fasta
total	16
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P05.fasta
P06	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F08unmatched.fasta
total	14
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F09unmatched.fasta
total	14
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P03.fasta
P04	5	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F10P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F10unmatched.fasta
total	16
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F11P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F11unmatched.fasta
total	16
Barcode	Count	Location
P01	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P04.fasta
P05	6	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418F12P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418F12unmatched.fasta
total	23
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P04.fasta
P05	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G01unmatched.fasta
total	14
Barcode	Count	Location
P01	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G02unmatched.fasta
total	16
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P04.fasta
P05	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G03unmatched.fasta
total	17
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P03.fasta
P04	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P04.fasta
P05	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G04unmatched.fasta
total	13
Barcode	Count	Location
